food_category,food_item,price_morning,unit,data_from,food_origin,supplier,date_reported,supply_intake
Vegetables,Flowering Cabbage,2.8,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,19/12/2016,NA
Vegetables,White Cabbage,4.5,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,19/12/2016,NA
Vegetables,Chinese Lettuce,2.8,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,19/12/2016,NA
Vegetables,Chrysanthemum Garland,7.8,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,19/12/2016,NA
Vegetables,Chinese Kale,3.9,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,19/12/2016,NA
Vegetables,European Celery,7.5,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,19/12/2016,NA
Vegetables,Potato,4.0,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,19/12/2016,NA
Vegetables,Spinach,5.3,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,19/12/2016,NA
Vegetables,Water Cress,4.8,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,19/12/2016,NA
Vegetables,Broccoli,10.4,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,19/12/2016,NA
Vegetables,Green Cabbage,4.3,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,19/12/2016,NA
Vegetables,Tomato,5.1,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,19/12/2016,NA
Vegetables,Pea Shoot,18.4,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,19/12/2016,NA
Eggs,Brown-shelled egg (medium) Mainland,0.70,($ / Egg),(Yesterday),-,Major wholesalers of the Government Cheung Sha Wan and Western Wholesale Food Markets,19/12/2016,NA
Eggs,Grade II brown-shelled egg Germany (360/box),-,($ / Egg),(Yesterday),-,Major wholesalers of the Government Cheung Sha Wan and Western Wholesale Food Markets,19/12/2016,NA
Eggs,Brown-shelled egg (medium) USA,0.68,($ / Egg),(Yesterday),-,Major wholesalers of the Government Cheung Sha Wan and Western Wholesale Food Markets,19/12/2016,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
Livestock / Poultry,Live pig,1416.0,($ / Picul),(Yesterday),-,Slaughterhouses,20/12/2016,NA
Livestock / Poultry,Live cattle,4241.0,($ / Picul),(Yesterday),-,Ng Fung Hong,20/12/2016,NA
Livestock / Poultry,Live chicken,-,($ / Catty),(Yesterday),Mainland,Major wholesalers at the Government Cheung Sha Wan Temporary Wholesale Poultry Market,20/12/2016,NA
Livestock / Poultry,Live chicken,35.4,($ / Catty),(Yesterday),Local,Major wholesalers at the Government Cheung Sha Wan Temporary Wholesale Poultry Market,20/12/2016,NA
Marine fish,Golden thread,40.0,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,20/12/2016,NA
Marine fish,Horse head,30.0,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,20/12/2016,NA
Marine fish,Yellow croaker,30.0,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,20/12/2016,NA
Marine fish,Big eyes,51.0,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,20/12/2016,NA
Marine fish,Scads,14.0,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,20/12/2016,NA
Marine fish,Breams,50.0,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,20/12/2016,NA
Marine fish,Hairtail,31.0,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,20/12/2016,NA
Marine fish,Mackerel,42.0,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,20/12/2016,NA
Marine fish,Croakers,14.0,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,20/12/2016,NA
Marine fish,Filefish,30.0,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,20/12/2016,NA
Freshwater fish,Grass carp,16.5,($ / Catty),(Yesterday),-,Major wholesalers at the Government Cheung Sha Wan and Western Wholesale Food Markets,20/12/2016,NA
Freshwater fish,Big head,16.1,($ / Catty),(Yesterday),-,Major wholesalers at the Government Cheung Sha Wan and Western Wholesale Food Markets,20/12/2016,NA
Freshwater fish,Mud carp,18.5,($ / Catty),(Yesterday),-,Major wholesalers at the Government Cheung Sha Wan and Western Wholesale Food Markets,20/12/2016,NA
Vegetables,Flowering Cabbage,3.1,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,20/12/2016,NA
Vegetables,White Cabbage,4.5,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,20/12/2016,NA
Vegetables,Chinese Lettuce,2.8,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,20/12/2016,NA
Vegetables,Chrysanthemum Garland,7.1,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,20/12/2016,NA
Vegetables,Chinese Kale,4.5,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,20/12/2016,NA
Vegetables,European Celery,7.8,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,20/12/2016,NA
Vegetables,Potato,4.0,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,20/12/2016,NA
Vegetables,Spinach,5.0,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,20/12/2016,NA
Vegetables,Water Cress,4.7,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,20/12/2016,NA
Vegetables,Broccoli,10.5,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,20/12/2016,NA
Vegetables,Green Cabbage,5.0,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,20/12/2016,NA
Vegetables,Tomato,5.2,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,20/12/2016,NA
Vegetables,Pea Shoot,20.3,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,20/12/2016,NA
Eggs,Brown-shelled egg (medium) Mainland,0.70,($ / Egg),(Yesterday),-,Major wholesalers of the Government Cheung Sha Wan and Western Wholesale Food Markets,20/12/2016,NA
Eggs,Grade II brown-shelled egg Germany (360/box),-,($ / Egg),(Yesterday),-,Major wholesalers of the Government Cheung Sha Wan and Western Wholesale Food Markets,20/12/2016,NA
Eggs,Brown-shelled egg (medium) USA,0.68,($ / Egg),(Yesterday),-,Major wholesalers of the Government Cheung Sha Wan and Western Wholesale Food Markets,20/12/2016,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
Livestock / Poultry,Live pig,1426.0,($ / Picul),(Yesterday),-,Slaughterhouses,21/12/2016,NA
Livestock / Poultry,Live cattle,4296.0,($ / Picul),(Yesterday),-,Ng Fung Hong,21/12/2016,NA
Livestock / Poultry,Live chicken,-,($ / Catty),(Yesterday),Mainland,Major wholesalers at the Government Cheung Sha Wan Temporary Wholesale Poultry Market,21/12/2016,NA
Livestock / Poultry,Live chicken,35.3,($ / Catty),(Yesterday),Local,Major wholesalers at the Government Cheung Sha Wan Temporary Wholesale Poultry Market,21/12/2016,NA
Marine fish,Golden thread,40.0,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,21/12/2016,NA
Marine fish,Horse head,31.0,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,21/12/2016,NA
Marine fish,Yellow croaker,30.0,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,21/12/2016,NA
Marine fish,Big eyes,52.0,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,21/12/2016,NA
Marine fish,Scads,14.0,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,21/12/2016,NA
Marine fish,Breams,50.0,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,21/12/2016,NA
Marine fish,Hairtail,31.0,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,21/12/2016,NA
Marine fish,Mackerel,42.0,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,21/12/2016,NA
Marine fish,Croakers,14.0,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,21/12/2016,NA
Marine fish,Filefish,30.0,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,21/12/2016,NA
Freshwater fish,Grass carp,16.5,($ / Catty),(Yesterday),-,Major wholesalers at the Government Cheung Sha Wan and Western Wholesale Food Markets,21/12/2016,NA
Freshwater fish,Big head,16.1,($ / Catty),(Yesterday),-,Major wholesalers at the Government Cheung Sha Wan and Western Wholesale Food Markets,21/12/2016,NA
Freshwater fish,Mud carp,18.5,($ / Catty),(Yesterday),-,Major wholesalers at the Government Cheung Sha Wan and Western Wholesale Food Markets,21/12/2016,NA
Vegetables,Flowering Cabbage,3.5,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,21/12/2016,NA
Vegetables,White Cabbage,4.2,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,21/12/2016,NA
Vegetables,Chinese Lettuce,2.8,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,21/12/2016,NA
Vegetables,Chrysanthemum Garland,7.0,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,21/12/2016,NA
Vegetables,Chinese Kale,4.5,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,21/12/2016,NA
Vegetables,European Celery,6.1,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,21/12/2016,NA
Vegetables,Potato,3.9,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,21/12/2016,NA
Vegetables,Spinach,5.2,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,21/12/2016,NA
Vegetables,Water Cress,4.4,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,21/12/2016,NA
Vegetables,Broccoli,10.6,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,21/12/2016,NA
Vegetables,Green Cabbage,4.5,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,21/12/2016,NA
Vegetables,Tomato,5.2,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,21/12/2016,NA
Vegetables,Pea Shoot,20.6,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,21/12/2016,NA
Eggs,Brown-shelled egg (medium) Mainland,0.70,($ / Egg),(Yesterday),-,Major wholesalers of the Government Cheung Sha Wan and Western Wholesale Food Markets,21/12/2016,NA
Eggs,Grade II brown-shelled egg Germany (360/box),-,($ / Egg),(Yesterday),-,Major wholesalers of the Government Cheung Sha Wan and Western Wholesale Food Markets,21/12/2016,NA
Eggs,Brown-shelled egg (medium) USA,0.68,($ / Egg),(Yesterday),-,Major wholesalers of the Government Cheung Sha Wan and Western Wholesale Food Markets,21/12/2016,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
Livestock / Poultry,Live pig,1350.0,($ / Picul),(Yesterday),-,Slaughterhouses,22/12/2016,NA
Livestock / Poultry,Live cattle,4277.0,($ / Picul),(Yesterday),-,Ng Fung Hong,22/12/2016,NA
Livestock / Poultry,Live chicken,-,($ / Catty),(Yesterday),Mainland,Major wholesalers at the Government Cheung Sha Wan Temporary Wholesale Poultry Market,22/12/2016,NA
Livestock / Poultry,Live chicken,34.8,($ / Catty),(Yesterday),Local,Major wholesalers at the Government Cheung Sha Wan Temporary Wholesale Poultry Market,22/12/2016,NA
Marine fish,Golden thread,-,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,22/12/2016,NA
Marine fish,Horse head,-,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,22/12/2016,NA
Marine fish,Yellow croaker,-,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,22/12/2016,NA
Marine fish,Big eyes,-,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,22/12/2016,NA
Marine fish,Scads,-,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,22/12/2016,NA
Marine fish,Breams,-,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,22/12/2016,NA
Marine fish,Hairtail,-,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,22/12/2016,NA
Marine fish,Mackerel,-,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,22/12/2016,NA
Marine fish,Croakers,-,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,22/12/2016,NA
Marine fish,Filefish,-,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,22/12/2016,NA
Freshwater fish,Grass carp,16.5,($ / Catty),(Yesterday),-,Major wholesalers at the Government Cheung Sha Wan and Western Wholesale Food Markets,22/12/2016,NA
Freshwater fish,Big head,16.1,($ / Catty),(Yesterday),-,Major wholesalers at the Government Cheung Sha Wan and Western Wholesale Food Markets,22/12/2016,NA
Freshwater fish,Mud carp,18.5,($ / Catty),(Yesterday),-,Major wholesalers at the Government Cheung Sha Wan and Western Wholesale Food Markets,22/12/2016,NA
Vegetables,Flowering Cabbage,3.6,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,22/12/2016,NA
Vegetables,White Cabbage,4.4,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,22/12/2016,NA
Vegetables,Chinese Lettuce,2.8,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,22/12/2016,NA
Vegetables,Chrysanthemum Garland,6.1,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,22/12/2016,NA
Vegetables,Chinese Kale,4.4,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,22/12/2016,NA
Vegetables,European Celery,10.4,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,22/12/2016,NA
Vegetables,Potato,3.9,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,22/12/2016,NA
Vegetables,Spinach,5.1,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,22/12/2016,NA
Vegetables,Water Cress,4.9,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,22/12/2016,NA
Vegetables,Broccoli,10.3,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,22/12/2016,NA
Vegetables,Green Cabbage,5.0,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,22/12/2016,NA
Vegetables,Tomato,5.2,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,22/12/2016,NA
Vegetables,Pea Shoot,21.4,($ / Catty),(Yesterday),-,Vegetable Marketing Organization Cheung Sha Wan Wholesale Vegetable Market,22/12/2016,NA
Eggs,Brown-shelled egg (medium) Mainland,0.70,($ / Egg),(Yesterday),-,Major wholesalers of the Government Cheung Sha Wan and Western Wholesale Food Markets,22/12/2016,NA
Eggs,Grade II brown-shelled egg Germany (360/box),-,($ / Egg),(Yesterday),-,Major wholesalers of the Government Cheung Sha Wan and Western Wholesale Food Markets,22/12/2016,NA
Eggs,Brown-shelled egg (medium) USA,0.68,($ / Egg),(Yesterday),-,Major wholesalers of the Government Cheung Sha Wan and Western Wholesale Food Markets,22/12/2016,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
Livestock / Poultry,Live pig,1334.0,($ / Picul),(Yesterday),-,Slaughterhouses,23/12/2016,NA
Livestock / Poultry,Live cattle,4296.0,($ / Picul),(Yesterday),-,Ng Fung Hong,23/12/2016,NA
Livestock / Poultry,Live chicken,-,($ / Catty),(Yesterday),Mainland,Major wholesalers at the Government Cheung Sha Wan Temporary Wholesale Poultry Market,23/12/2016,NA
Livestock / Poultry,Live chicken,34.1,($ / Catty),(Yesterday),Local,Major wholesalers at the Government Cheung Sha Wan Temporary Wholesale Poultry Market,23/12/2016,NA
Marine fish,Golden thread,40.0,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,23/12/2016,NA
Marine fish,Horse head,30.0,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,23/12/2016,NA
Marine fish,Yellow croaker,30.0,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,23/12/2016,NA
Marine fish,Big eyes,51.0,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,23/12/2016,NA
Marine fish,Scads,14.0,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,23/12/2016,NA
Marine fish,Breams,50.0,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,23/12/2016,NA
Marine fish,Hairtail,30.0,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,23/12/2016,NA
Marine fish,Mackerel,41.0,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,23/12/2016,NA
Marine fish,Croakers,14.0,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,23/12/2016,NA
Marine fish,Filefish,30.0,($ / Catty),(Yesterday),-,Major wholesalers at the Fish Marketing Organization Cheung Sha Wan Fish Market,23/12/2016,NA
